id,start_time,end_time,status(0: start 1:finished with cache hit 2: finish with warning),
16052,[Sun Oct 11 20:09:42 UTC 2015],[Sun Oct 11 20:09:43 UTC 2015],2,
16053,[Sun Oct 11 20:09:42 UTC 2015],[Sun Oct 11 20:09:43 UTC 2015],2,
16054,[Sun Oct 11 20:09:42 UTC 2015],[Sun Oct 11 20:09:43 UTC 2015],2,
16055,[Sun Oct 11 20:09:42 UTC 2015],[Sun Oct 11 20:09:43 UTC 2015],2,
16056,[Sun Oct 11 20:09:47 UTC 2015],[Sun Oct 11 20:19:09 UTC 2015],1,
16057,[Sun Oct 11 20:09:47 UTC 2015],[Sun Oct 11 20:09:47 UTC 2015],2,
16058,[Sun Oct 11 20:09:47 UTC 2015],[Sun Oct 11 20:09:47 UTC 2015],2,
16059,[Sun Oct 11 20:09:47 UTC 2015],[Sun Oct 11 20:19:10 UTC 2015],1,
16060,[Sun Oct 11 20:09:47 UTC 2015],[Sun Oct 11 20:09:47 UTC 2015],2,
16061,[Sun Oct 11 20:09:52 UTC 2015],[Sun Oct 11 20:09:52 UTC 2015],2,
16062,[Sun Oct 11 20:09:52 UTC 2015],[Sun Oct 11 20:09:53 UTC 2015],2,
16063,[Sun Oct 11 20:09:52 UTC 2015],[Sun Oct 11 20:09:53 UTC 2015],2,
16064,[Sun Oct 11 20:09:52 UTC 2015],[Sun Oct 11 20:09:53 UTC 2015],2,
16065,[Sun Oct 11 20:09:52 UTC 2015],[Sun Oct 11 20:09:53 UTC 2015],2,
16066,[Sun Oct 11 20:09:57 UTC 2015],[Sun Oct 11 20:19:20 UTC 2015],1,
16067,[Sun Oct 11 20:09:57 UTC 2015],[Sun Oct 11 20:09:58 UTC 2015],2,
16068,[Sun Oct 11 20:09:57 UTC 2015],[Sun Oct 11 20:09:58 UTC 2015],2,
16069,[Sun Oct 11 20:09:57 UTC 2015],[Sun Oct 11 20:09:58 UTC 2015],2,
16070,[Sun Oct 11 20:09:57 UTC 2015],[Sun Oct 11 20:09:58 UTC 2015],2,
16071,[Sun Oct 11 20:10:02 UTC 2015],[Sun Oct 11 20:19:23 UTC 2015],1,
16072,[Sun Oct 11 20:10:02 UTC 2015],[Sun Oct 11 20:19:24 UTC 2015],1,
16073,[Sun Oct 11 20:10:02 UTC 2015],[Sun Oct 11 20:10:03 UTC 2015],2,
16074,[Sun Oct 11 20:10:02 UTC 2015],[Sun Oct 11 20:10:03 UTC 2015],2,
16075,[Sun Oct 11 20:10:02 UTC 2015],[Sun Oct 11 20:10:03 UTC 2015],2,
16076,[Sun Oct 11 20:10:07 UTC 2015],[Sun Oct 11 20:10:07 UTC 2015],2,
16077,[Sun Oct 11 20:10:07 UTC 2015],[Sun Oct 11 20:10:08 UTC 2015],2,
16078,[Sun Oct 11 20:10:07 UTC 2015],[Sun Oct 11 20:10:08 UTC 2015],2,
16079,[Sun Oct 11 20:10:07 UTC 2015],[Sun Oct 11 20:10:08 UTC 2015],2,
16080,[Sun Oct 11 20:10:07 UTC 2015],[Sun Oct 11 20:10:08 UTC 2015],2,
16081,[Sun Oct 11 20:10:12 UTC 2015],[Sun Oct 11 20:10:13 UTC 2015],2,
16082,[Sun Oct 11 20:10:12 UTC 2015],[Sun Oct 11 20:10:13 UTC 2015],2,
16083,[Sun Oct 11 20:10:13 UTC 2015],[Sun Oct 11 20:10:13 UTC 2015],2,
16084,[Sun Oct 11 20:10:13 UTC 2015],[Sun Oct 11 20:10:13 UTC 2015],2,
16085,[Sun Oct 11 20:10:13 UTC 2015],[Sun Oct 11 20:10:13 UTC 2015],2,
16086,[Sun Oct 11 20:10:18 UTC 2015],[Sun Oct 11 20:20:10 UTC 2015],1,
16087,[Sun Oct 11 20:10:18 UTC 2015],[Sun Oct 11 20:19:42 UTC 2015],1,
16088,[Sun Oct 11 20:10:18 UTC 2015],[Sun Oct 11 20:10:18 UTC 2015],2,
16089,[Sun Oct 11 20:10:18 UTC 2015],[Sun Oct 11 20:10:18 UTC 2015],2,
16090,[Sun Oct 11 20:10:18 UTC 2015],[Sun Oct 11 20:10:18 UTC 2015],2,
16091,[Sun Oct 11 20:10:23 UTC 2015],[Sun Oct 11 20:19:41 UTC 2015],1,
16092,[Sun Oct 11 20:10:23 UTC 2015],[Sun Oct 11 20:10:23 UTC 2015],2,
16093,[Sun Oct 11 20:10:23 UTC 2015],[Sun Oct 11 20:10:23 UTC 2015],2,
16094,[Sun Oct 11 20:10:23 UTC 2015],[Sun Oct 11 20:10:23 UTC 2015],2,
16095,[Sun Oct 11 20:10:23 UTC 2015],[Sun Oct 11 20:10:23 UTC 2015],2,
16096,[Sun Oct 11 20:10:28 UTC 2015],[Sun Oct 11 20:10:28 UTC 2015],2,
16097,[Sun Oct 11 20:10:28 UTC 2015],[Sun Oct 11 20:10:28 UTC 2015],2,
16098,[Sun Oct 11 20:10:28 UTC 2015],[Sun Oct 11 20:10:28 UTC 2015],2,
16099,[Sun Oct 11 20:10:28 UTC 2015],[Sun Oct 11 20:10:28 UTC 2015],2,
16100,[Sun Oct 11 20:10:28 UTC 2015],[Sun Oct 11 20:10:28 UTC 2015],2,
16101,[Sun Oct 11 20:10:33 UTC 2015],[Sun Oct 11 20:19:48 UTC 2015],1,
16102,[Sun Oct 11 20:10:33 UTC 2015],[Sun Oct 11 20:19:51 UTC 2015],1,
16103,[Sun Oct 11 20:10:33 UTC 2015],[Sun Oct 11 20:19:51 UTC 2015],1,
16104,[Sun Oct 11 20:10:33 UTC 2015],[Sun Oct 11 20:10:33 UTC 2015],2,
16105,[Sun Oct 11 20:10:33 UTC 2015],[Sun Oct 11 20:10:33 UTC 2015],2,
16106,[Sun Oct 11 20:10:38 UTC 2015],[Sun Oct 11 20:19:54 UTC 2015],1,
16107,[Sun Oct 11 20:10:38 UTC 2015],[Sun Oct 11 20:10:38 UTC 2015],2,
16108,[Sun Oct 11 20:10:38 UTC 2015],[Sun Oct 11 20:10:38 UTC 2015],2,
16109,[Sun Oct 11 20:10:38 UTC 2015],[Sun Oct 11 20:10:38 UTC 2015],2,
16110,[Sun Oct 11 20:10:38 UTC 2015],[Sun Oct 11 20:10:38 UTC 2015],2,
16111,[Sun Oct 11 20:10:43 UTC 2015],[Sun Oct 11 20:19:58 UTC 2015],1,
16112,[Sun Oct 11 20:10:43 UTC 2015],[Sun Oct 11 20:10:43 UTC 2015],2,
16113,[Sun Oct 11 20:10:43 UTC 2015],[Sun Oct 11 20:10:43 UTC 2015],2,
16114,[Sun Oct 11 20:10:43 UTC 2015],[Sun Oct 11 20:10:43 UTC 2015],2,
16115,[Sun Oct 11 20:10:43 UTC 2015],[Sun Oct 11 20:10:43 UTC 2015],2,
16116,[Sun Oct 11 20:10:48 UTC 2015],[Sun Oct 11 20:20:04 UTC 2015],1,
16117,[Sun Oct 11 20:10:48 UTC 2015],[Sun Oct 11 20:20:04 UTC 2015],1,
16118,[Sun Oct 11 20:10:48 UTC 2015],[Sun Oct 11 20:21:05 UTC 2015],1,
16119,[Sun Oct 11 20:10:48 UTC 2015],[Sun Oct 11 20:10:48 UTC 2015],2,
16120,[Sun Oct 11 20:10:48 UTC 2015],[Sun Oct 11 20:10:48 UTC 2015],2,
16121,[Sun Oct 11 20:10:53 UTC 2015],[Sun Oct 11 20:20:13 UTC 2015],1,
16122,[Sun Oct 11 20:10:53 UTC 2015],[Sun Oct 11 20:20:15 UTC 2015],1,
16123,[Sun Oct 11 20:10:53 UTC 2015],[Sun Oct 11 20:10:53 UTC 2015],2,
16124,[Sun Oct 11 20:10:53 UTC 2015],[Sun Oct 11 20:10:53 UTC 2015],2,
16125,[Sun Oct 11 20:10:53 UTC 2015],[Sun Oct 11 20:10:53 UTC 2015],2,
16126,[Sun Oct 11 20:10:58 UTC 2015],[Sun Oct 11 20:20:16 UTC 2015],1,
16127,[Sun Oct 11 20:10:58 UTC 2015],[Sun Oct 11 20:20:17 UTC 2015],1,
16128,[Sun Oct 11 20:10:58 UTC 2015],[Sun Oct 11 20:20:06 UTC 2015],1,
16129,[Sun Oct 11 20:10:58 UTC 2015],[Sun Oct 11 20:10:58 UTC 2015],2,
16130,[Sun Oct 11 20:10:58 UTC 2015],[Sun Oct 11 20:10:58 UTC 2015],2,
16131,[Sun Oct 11 20:11:03 UTC 2015],[Sun Oct 11 20:20:19 UTC 2015],1,
16132,[Sun Oct 11 20:11:03 UTC 2015],[Sun Oct 11 20:11:03 UTC 2015],2,
16133,[Sun Oct 11 20:11:03 UTC 2015],[Sun Oct 11 20:11:03 UTC 2015],2,
16134,[Sun Oct 11 20:11:03 UTC 2015],[Sun Oct 11 20:11:03 UTC 2015],2,
16135,[Sun Oct 11 20:11:08 UTC 2015],[Sun Oct 11 20:20:25 UTC 2015],1,
16136,[Sun Oct 11 20:11:08 UTC 2015],[Sun Oct 11 20:20:24 UTC 2015],1,
16137,[Sun Oct 11 20:11:08 UTC 2015],[Sun Oct 11 20:11:08 UTC 2015],2,
16138,[Sun Oct 11 20:11:08 UTC 2015],[Sun Oct 11 20:11:08 UTC 2015],2,
16139,[Sun Oct 11 20:11:13 UTC 2015],[Sun Oct 11 20:20:33 UTC 2015],1,
16140,[Sun Oct 11 20:11:13 UTC 2015],[Sun Oct 11 20:11:13 UTC 2015],2,
16141,[Sun Oct 11 20:11:13 UTC 2015],[Sun Oct 11 20:11:13 UTC 2015],2,
16142,[Sun Oct 11 20:11:13 UTC 2015],[Sun Oct 11 20:11:13 UTC 2015],2,
16143,[Sun Oct 11 20:11:18 UTC 2015],[Sun Oct 11 20:20:48 UTC 2015],1,
16144,[Sun Oct 11 20:11:18 UTC 2015],[Sun Oct 11 20:11:19 UTC 2015],2,
16145,[Sun Oct 11 20:11:18 UTC 2015],[Sun Oct 11 20:11:19 UTC 2015],2,
16146,[Sun Oct 11 20:11:18 UTC 2015],[Sun Oct 11 20:11:19 UTC 2015],2,
16147,[Sun Oct 11 20:11:24 UTC 2015],[Sun Oct 11 20:20:43 UTC 2015],1,
16148,[Sun Oct 11 20:11:24 UTC 2015],[Sun Oct 11 20:20:43 UTC 2015],1,
16149,[Sun Oct 11 20:11:24 UTC 2015],[Sun Oct 11 20:11:24 UTC 2015],2,
16150,[Sun Oct 11 20:11:24 UTC 2015],[Sun Oct 11 20:11:24 UTC 2015],2,
16151,[Sun Oct 11 20:11:29 UTC 2015],[Sun Oct 11 20:20:48 UTC 2015],1,
16152,[Sun Oct 11 20:11:29 UTC 2015],[Sun Oct 11 20:11:29 UTC 2015],2,
16153,[Sun Oct 11 20:11:29 UTC 2015],[Sun Oct 11 20:11:29 UTC 2015],2,
16154,[Sun Oct 11 20:11:29 UTC 2015],[Sun Oct 11 20:11:29 UTC 2015],2,
16155,[Sun Oct 11 20:11:34 UTC 2015],[Sun Oct 11 20:20:55 UTC 2015],1,
16156,[Sun Oct 11 20:11:34 UTC 2015],[Sun Oct 11 20:11:34 UTC 2015],2,
16157,[Sun Oct 11 20:11:34 UTC 2015],[Sun Oct 11 20:11:34 UTC 2015],2,
16158,[Sun Oct 11 20:11:34 UTC 2015],[Sun Oct 11 20:11:34 UTC 2015],2,
16159,[Sun Oct 11 20:11:39 UTC 2015],[Sun Oct 11 20:21:01 UTC 2015],1,
16160,[Sun Oct 11 20:11:39 UTC 2015],[Sun Oct 11 20:21:03 UTC 2015],1,
16161,[Sun Oct 11 20:11:39 UTC 2015],[Sun Oct 11 20:11:39 UTC 2015],2,
16162,[Sun Oct 11 20:11:39 UTC 2015],[Sun Oct 11 20:11:39 UTC 2015],2,
16163,[Sun Oct 11 20:11:44 UTC 2015],[Sun Oct 11 20:11:44 UTC 2015],2,
16164,[Sun Oct 11 20:11:44 UTC 2015],[Sun Oct 11 20:11:44 UTC 2015],2,
16165,[Sun Oct 11 20:11:44 UTC 2015],[Sun Oct 11 20:11:44 UTC 2015],2,
16166,[Sun Oct 11 20:11:44 UTC 2015],[Sun Oct 11 20:11:44 UTC 2015],2,
16167,[Sun Oct 11 20:11:49 UTC 2015],[Sun Oct 11 20:21:11 UTC 2015],1,
16168,[Sun Oct 11 20:11:49 UTC 2015],[Sun Oct 11 20:21:11 UTC 2015],1,
16169,[Sun Oct 11 20:11:49 UTC 2015],[Sun Oct 11 20:21:14 UTC 2015],1,
16170,[Sun Oct 11 20:11:49 UTC 2015],[Sun Oct 11 20:11:49 UTC 2015],2,
16171,[Sun Oct 11 20:11:54 UTC 2015],[Sun Oct 11 20:21:22 UTC 2015],1,
16172,[Sun Oct 11 20:11:54 UTC 2015],[Sun Oct 11 20:11:54 UTC 2015],2,
16173,[Sun Oct 11 20:11:54 UTC 2015],[Sun Oct 11 20:11:54 UTC 2015],2,
16174,[Sun Oct 11 20:11:54 UTC 2015],[Sun Oct 11 20:11:54 UTC 2015],2,
16175,[Sun Oct 11 20:11:59 UTC 2015],[Sun Oct 11 20:21:29 UTC 2015],1,
16176,[Sun Oct 11 20:11:59 UTC 2015],[Sun Oct 11 20:21:28 UTC 2015],1,
16177,[Sun Oct 11 20:11:59 UTC 2015],[Sun Oct 11 20:21:29 UTC 2015],1,
16178,[Sun Oct 11 20:11:59 UTC 2015],[Sun Oct 11 20:11:59 UTC 2015],2,
16179,[Sun Oct 11 20:12:04 UTC 2015],[Sun Oct 11 20:21:33 UTC 2015],1,
16180,[Sun Oct 11 20:12:04 UTC 2015],[Sun Oct 11 20:21:32 UTC 2015],1,
16181,[Sun Oct 11 20:12:04 UTC 2015],[Sun Oct 11 20:21:53 UTC 2015],1,
16182,[Sun Oct 11 20:12:04 UTC 2015],[Sun Oct 11 20:12:04 UTC 2015],2,
16183,[Sun Oct 11 20:12:09 UTC 2015],[Sun Oct 11 20:21:43 UTC 2015],1,
16184,[Sun Oct 11 20:12:09 UTC 2015],[Sun Oct 11 20:21:41 UTC 2015],1,
16185,[Sun Oct 11 20:12:09 UTC 2015],[Sun Oct 11 20:21:43 UTC 2015],1,
16186,[Sun Oct 11 20:12:09 UTC 2015],[Sun Oct 11 20:12:09 UTC 2015],2,
16187,[Sun Oct 11 20:12:14 UTC 2015],[Sun Oct 11 20:21:44 UTC 2015],1,
16188,[Sun Oct 11 20:12:14 UTC 2015],[Sun Oct 11 20:12:14 UTC 2015],2,
16189,[Sun Oct 11 20:12:14 UTC 2015],[Sun Oct 11 20:12:14 UTC 2015],2,
16190,[Sun Oct 11 20:12:14 UTC 2015],[Sun Oct 11 20:12:14 UTC 2015],2,
16191,[Sun Oct 11 20:12:19 UTC 2015],[Sun Oct 11 20:21:52 UTC 2015],1,
16192,[Sun Oct 11 20:12:19 UTC 2015],[Sun Oct 11 20:21:53 UTC 2015],1,
16193,[Sun Oct 11 20:12:19 UTC 2015],[Sun Oct 11 20:21:53 UTC 2015],1,
16194,[Sun Oct 11 20:12:19 UTC 2015],[Sun Oct 11 20:22:19 UTC 2015],1,
16195,[Sun Oct 11 20:12:24 UTC 2015],[Sun Oct 11 20:21:56 UTC 2015],1,
16196,[Sun Oct 11 20:12:24 UTC 2015],[Sun Oct 11 20:21:59 UTC 2015],1,
16197,[Sun Oct 11 20:12:24 UTC 2015],[Sun Oct 11 20:12:24 UTC 2015],2,
16198,[Sun Oct 11 20:12:24 UTC 2015],[Sun Oct 11 20:12:24 UTC 2015],2,
16199,[Sun Oct 11 20:12:29 UTC 2015],[Sun Oct 11 20:22:02 UTC 2015],1,
16200,[Sun Oct 11 20:12:29 UTC 2015],[Sun Oct 11 20:22:02 UTC 2015],1,
16201,[Sun Oct 11 20:12:29 UTC 2015],[Sun Oct 11 20:12:30 UTC 2015],2,
16202,[Sun Oct 11 20:12:29 UTC 2015],[Sun Oct 11 20:12:30 UTC 2015],2,
16203,[Sun Oct 11 20:12:35 UTC 2015],[Sun Oct 11 20:22:08 UTC 2015],1,
16204,[Sun Oct 11 20:12:35 UTC 2015],[Sun Oct 11 20:22:09 UTC 2015],1,
16205,[Sun Oct 11 20:12:35 UTC 2015],[Sun Oct 11 20:12:35 UTC 2015],2,
16206,[Sun Oct 11 20:12:35 UTC 2015],[Sun Oct 11 20:12:35 UTC 2015],2,
16207,[Sun Oct 11 20:12:40 UTC 2015],[Sun Oct 11 20:22:14 UTC 2015],1,
16208,[Sun Oct 11 20:12:40 UTC 2015],[Sun Oct 11 20:22:08 UTC 2015],1,
16209,[Sun Oct 11 20:12:40 UTC 2015],[Sun Oct 11 20:12:40 UTC 2015],2,
16210,[Sun Oct 11 20:12:40 UTC 2015],[Sun Oct 11 20:12:40 UTC 2015],2,
16211,[Sun Oct 11 20:12:45 UTC 2015],[Sun Oct 11 20:22:17 UTC 2015],1,
16212,[Sun Oct 11 20:12:45 UTC 2015],[Sun Oct 11 20:22:21 UTC 2015],1,
16213,[Sun Oct 11 20:12:45 UTC 2015],[Sun Oct 11 20:22:16 UTC 2015],1,
16214,[Sun Oct 11 20:12:45 UTC 2015],[Sun Oct 11 20:12:45 UTC 2015],2,
16215,[Sun Oct 11 20:12:50 UTC 2015],[Sun Oct 11 20:22:21 UTC 2015],1,
16216,[Sun Oct 11 20:12:50 UTC 2015],[Sun Oct 11 20:22:22 UTC 2015],1,
16217,[Sun Oct 11 20:12:50 UTC 2015],[Sun Oct 11 20:22:22 UTC 2015],1,
16218,[Sun Oct 11 20:12:50 UTC 2015],[Sun Oct 11 20:12:50 UTC 2015],2,
16219,[Sun Oct 11 20:12:55 UTC 2015],[Sun Oct 11 20:22:29 UTC 2015],1,
16220,[Sun Oct 11 20:12:55 UTC 2015],[Sun Oct 11 20:22:25 UTC 2015],1,
16221,[Sun Oct 11 20:12:55 UTC 2015],[Sun Oct 11 20:12:55 UTC 2015],2,
16222,[Sun Oct 11 20:12:55 UTC 2015],[Sun Oct 11 20:12:55 UTC 2015],2,
16223,[Sun Oct 11 20:13:00 UTC 2015],[Sun Oct 11 20:23:13 UTC 2015],1,
16224,[Sun Oct 11 20:13:00 UTC 2015],[Sun Oct 11 20:22:31 UTC 2015],1,
16225,[Sun Oct 11 20:13:00 UTC 2015],[Sun Oct 11 20:22:34 UTC 2015],1,
16226,[Sun Oct 11 20:13:00 UTC 2015],[Sun Oct 11 20:22:48 UTC 2015],1,
16227,[Sun Oct 11 20:13:05 UTC 2015],[Sun Oct 11 20:13:05 UTC 2015],2,
16228,[Sun Oct 11 20:13:05 UTC 2015],[Sun Oct 11 20:13:05 UTC 2015],2,
16229,[Sun Oct 11 20:13:05 UTC 2015],[Sun Oct 11 20:13:05 UTC 2015],2,
16230,[Sun Oct 11 20:13:05 UTC 2015],[Sun Oct 11 20:13:05 UTC 2015],2,
16231,[Sun Oct 11 20:13:10 UTC 2015],[Sun Oct 11 20:22:41 UTC 2015],1,
16232,[Sun Oct 11 20:13:10 UTC 2015],[Sun Oct 11 20:22:39 UTC 2015],1,
16233,[Sun Oct 11 20:13:10 UTC 2015],[Sun Oct 11 20:22:46 UTC 2015],1,
16234,[Sun Oct 11 20:13:10 UTC 2015],[Sun Oct 11 20:22:39 UTC 2015],1,
16235,[Sun Oct 11 20:13:15 UTC 2015],[Sun Oct 11 20:22:49 UTC 2015],1,
16236,[Sun Oct 11 20:13:15 UTC 2015],[Sun Oct 11 20:22:49 UTC 2015],1,
16237,[Sun Oct 11 20:13:15 UTC 2015],[Sun Oct 11 20:22:50 UTC 2015],1,
16238,[Sun Oct 11 20:13:15 UTC 2015],[Sun Oct 11 20:22:50 UTC 2015],1,
16239,[Sun Oct 11 20:13:20 UTC 2015],[Sun Oct 11 20:23:37 UTC 2015],1,
16240,[Sun Oct 11 20:13:20 UTC 2015],[Sun Oct 11 20:22:53 UTC 2015],1,
16241,[Sun Oct 11 20:13:20 UTC 2015],[Sun Oct 11 20:13:20 UTC 2015],2,
16242,[Sun Oct 11 20:13:20 UTC 2015],[Sun Oct 11 20:13:20 UTC 2015],2,
16243,[Sun Oct 11 20:13:25 UTC 2015],[Sun Oct 11 20:23:10 UTC 2015],1,
16244,[Sun Oct 11 20:13:25 UTC 2015],[Sun Oct 11 20:23:00 UTC 2015],1,
16245,[Sun Oct 11 20:13:25 UTC 2015],[Sun Oct 11 20:13:25 UTC 2015],2,
16246,[Sun Oct 11 20:13:25 UTC 2015],[Sun Oct 11 20:23:01 UTC 2015],1,
16247,[Sun Oct 11 20:13:30 UTC 2015],[Sun Oct 11 20:23:34 UTC 2015],1,
16248,[Sun Oct 11 20:13:30 UTC 2015],[Sun Oct 11 20:23:06 UTC 2015],1,
16249,[Sun Oct 11 20:13:30 UTC 2015],[Sun Oct 11 20:23:07 UTC 2015],1,
16250,[Sun Oct 11 20:13:30 UTC 2015],[Sun Oct 11 20:23:40 UTC 2015],1,
16251,[Sun Oct 11 20:13:35 UTC 2015],[Sun Oct 11 20:23:11 UTC 2015],1,
16252,[Sun Oct 11 20:13:35 UTC 2015],[Sun Oct 11 20:23:12 UTC 2015],1,
16253,[Sun Oct 11 20:13:35 UTC 2015],[Sun Oct 11 20:23:12 UTC 2015],1,
16254,[Sun Oct 11 20:13:35 UTC 2015],[Sun Oct 11 20:23:13 UTC 2015],1,
16255,[Sun Oct 11 20:13:40 UTC 2015],[Sun Oct 11 20:23:19 UTC 2015],1,
16256,[Sun Oct 11 20:13:40 UTC 2015],[Sun Oct 11 20:23:19 UTC 2015],1,
16257,[Sun Oct 11 20:13:40 UTC 2015],[Sun Oct 11 20:13:41 UTC 2015],2,
16258,[Sun Oct 11 20:13:40 UTC 2015],[Sun Oct 11 20:13:41 UTC 2015],2,
16259,[Sun Oct 11 20:13:46 UTC 2015],[Sun Oct 11 20:13:46 UTC 2015],2,
16260,[Sun Oct 11 20:13:46 UTC 2015],[Sun Oct 11 20:13:46 UTC 2015],2,
16261,[Sun Oct 11 20:13:46 UTC 2015],[Sun Oct 11 20:13:46 UTC 2015],2,
16262,[Sun Oct 11 20:13:46 UTC 2015],[Sun Oct 11 20:13:46 UTC 2015],2,
16263,[Sun Oct 11 20:13:51 UTC 2015],[Sun Oct 11 20:23:29 UTC 2015],1,
16264,[Sun Oct 11 20:13:51 UTC 2015],[Sun Oct 11 20:23:31 UTC 2015],1,
16265,[Sun Oct 11 20:13:51 UTC 2015],[Sun Oct 11 20:23:34 UTC 2015],1,
16266,[Sun Oct 11 20:13:51 UTC 2015],[Sun Oct 11 20:13:51 UTC 2015],2,
16267,[Sun Oct 11 20:13:56 UTC 2015],[Sun Oct 11 20:23:38 UTC 2015],1,
16268,[Sun Oct 11 20:13:56 UTC 2015],[Sun Oct 11 20:13:56 UTC 2015],2,
16269,[Sun Oct 11 20:13:56 UTC 2015],[Sun Oct 11 20:13:56 UTC 2015],2,
16270,[Sun Oct 11 20:13:56 UTC 2015],[Sun Oct 11 20:13:56 UTC 2015],2,
16271,[Sun Oct 11 20:14:01 UTC 2015],[Sun Oct 11 20:14:01 UTC 2015],2,
16272,[Sun Oct 11 20:14:01 UTC 2015],[Sun Oct 11 20:14:01 UTC 2015],2,
16273,[Sun Oct 11 20:14:01 UTC 2015],[Sun Oct 11 20:14:01 UTC 2015],2,
16274,[Sun Oct 11 20:14:01 UTC 2015],[Sun Oct 11 20:14:01 UTC 2015],2,
16275,[Sun Oct 11 20:14:06 UTC 2015],[Sun Oct 11 20:23:45 UTC 2015],1,
16276,[Sun Oct 11 20:14:06 UTC 2015],[Sun Oct 11 20:23:46 UTC 2015],1,
16277,[Sun Oct 11 20:14:06 UTC 2015],[Sun Oct 11 20:23:47 UTC 2015],1,
16278,[Sun Oct 11 20:14:06 UTC 2015],[Sun Oct 11 20:14:06 UTC 2015],2,
16279,[Sun Oct 11 20:14:11 UTC 2015],[Sun Oct 11 20:23:51 UTC 2015],1,
16280,[Sun Oct 11 20:14:11 UTC 2015],[Sun Oct 11 20:14:11 UTC 2015],2,
16281,[Sun Oct 11 20:14:11 UTC 2015],[Sun Oct 11 20:14:11 UTC 2015],2,
16282,[Sun Oct 11 20:14:11 UTC 2015],[Sun Oct 11 20:14:11 UTC 2015],2,
16283,[Sun Oct 11 20:14:16 UTC 2015],[Sun Oct 11 20:23:56 UTC 2015],1,
16284,[Sun Oct 11 20:14:16 UTC 2015],[Sun Oct 11 20:14:16 UTC 2015],2,
16285,[Sun Oct 11 20:14:16 UTC 2015],[Sun Oct 11 20:14:16 UTC 2015],2,
16286,[Sun Oct 11 20:14:16 UTC 2015],[Sun Oct 11 20:14:16 UTC 2015],2,
16287,[Sun Oct 11 20:14:21 UTC 2015],[Sun Oct 11 20:23:59 UTC 2015],1,
16288,[Sun Oct 11 20:14:21 UTC 2015],[Sun Oct 11 20:14:21 UTC 2015],2,
16289,[Sun Oct 11 20:14:21 UTC 2015],[Sun Oct 11 20:14:21 UTC 2015],2,
16290,[Sun Oct 11 20:14:21 UTC 2015],[Sun Oct 11 20:14:21 UTC 2015],2,
16291,[Sun Oct 11 20:14:26 UTC 2015],[Sun Oct 11 20:14:26 UTC 2015],2,
16292,[Sun Oct 11 20:14:26 UTC 2015],[Sun Oct 11 20:14:26 UTC 2015],2,
16293,[Sun Oct 11 20:14:26 UTC 2015],[Sun Oct 11 20:14:26 UTC 2015],2,
16294,[Sun Oct 11 20:14:26 UTC 2015],[Sun Oct 11 20:14:26 UTC 2015],2,
16295,[Sun Oct 11 20:14:31 UTC 2015],[Sun Oct 11 20:24:04 UTC 2015],1,
16296,[Sun Oct 11 20:14:31 UTC 2015],[Sun Oct 11 20:14:31 UTC 2015],2,
16297,[Sun Oct 11 20:14:31 UTC 2015],[Sun Oct 11 20:14:31 UTC 2015],2,
16298,[Sun Oct 11 20:14:31 UTC 2015],[Sun Oct 11 20:14:31 UTC 2015],2,
16299,[Sun Oct 11 20:14:36 UTC 2015],[Sun Oct 11 20:14:36 UTC 2015],2,
16300,[Sun Oct 11 20:14:36 UTC 2015],[Sun Oct 11 20:14:36 UTC 2015],2,
16301,[Sun Oct 11 20:14:36 UTC 2015],[Sun Oct 11 20:14:36 UTC 2015],2,
16302,[Sun Oct 11 20:14:36 UTC 2015],[Sun Oct 11 20:14:36 UTC 2015],2,
16303,[Sun Oct 11 20:14:41 UTC 2015],[Sun Oct 11 20:24:16 UTC 2015],1,
16304,[Sun Oct 11 20:14:41 UTC 2015],[Sun Oct 11 20:14:41 UTC 2015],2,
16305,[Sun Oct 11 20:14:41 UTC 2015],[Sun Oct 11 20:14:41 UTC 2015],2,
16306,[Sun Oct 11 20:14:41 UTC 2015],[Sun Oct 11 20:14:41 UTC 2015],2,
16307,[Sun Oct 11 20:14:46 UTC 2015],[Sun Oct 11 20:14:46 UTC 2015],2,
16308,[Sun Oct 11 20:14:46 UTC 2015],[Sun Oct 11 20:14:46 UTC 2015],2,
16309,[Sun Oct 11 20:14:46 UTC 2015],[Sun Oct 11 20:14:46 UTC 2015],2,
16310,[Sun Oct 11 20:14:46 UTC 2015],[Sun Oct 11 20:14:46 UTC 2015],2,
16311,[Sun Oct 11 20:14:51 UTC 2015],[Sun Oct 11 20:24:25 UTC 2015],1,
16312,[Sun Oct 11 20:14:51 UTC 2015],[Sun Oct 11 20:24:25 UTC 2015],1,
16313,[Sun Oct 11 20:14:51 UTC 2015],[Sun Oct 11 20:14:52 UTC 2015],2,
16314,[Sun Oct 11 20:14:52 UTC 2015],[Sun Oct 11 20:14:52 UTC 2015],2,
16315,[Sun Oct 11 20:14:57 UTC 2015],[Sun Oct 11 20:14:57 UTC 2015],2,
16316,[Sun Oct 11 20:14:57 UTC 2015],[Sun Oct 11 20:14:57 UTC 2015],2,
16317,[Sun Oct 11 20:14:57 UTC 2015],[Sun Oct 11 20:14:57 UTC 2015],2,
16318,[Sun Oct 11 20:14:57 UTC 2015],[Sun Oct 11 20:14:57 UTC 2015],2,
16319,[Sun Oct 11 20:15:02 UTC 2015],[Sun Oct 11 20:24:28 UTC 2015],1,
